name,cd_nom,lb_nom_key,label,regne
188698,188698,Acanthocybium (#ref),Acanthocybium (#ref){188698},Animalia
556806,556806,Acanthocybium sara,Acanthocybium sara{556806},Animalia
589486,589486,Acanthocybium solanderi,Acanthocybium solanderi{589486},Animalia
70374,70374,Acanthocybium solandri (#ref),Acanthocybium solandri (#ref){70374},Animalia
589489,589489,Acanthocybrium solandri,Acanthocybrium solandri{589489},Animalia
601602,601602,Acanthocyclops einslei (#ref),Acanthocyclops einslei (#ref){601602},Animalia
240787,240787,Acanthocyclops hispanicus (#ref),Acanthocyclops hispanicus (#ref){240787},Animalia
188699,188699,Acanthocyclops (#ref),Acanthocyclops (#ref){188699},Animalia
17884,17884,Acanthocyclops rhenanus (#ref),Acanthocyclops rhenanus (#ref){17884},Animalia
240789,240789,Acanthocyclops sensitivus (#ref),Acanthocyclops sensitivus (#ref){240789},Animalia
432529,432529,Acanthocyclops stammeri westphalicus,Acanthocyclops stammeri westphalicus{432529},Animalia
601622,601622,Acanthocyclops trajani (#ref),Acanthocyclops trajani (#ref){601622},Animalia
17886,17886,Acanthocyclops venustus (#ref),Acanthocyclops venustus (#ref){17886},Animalia
320149,320149,Acanthocyclops venustus venustus (#ref),Acanthocyclops venustus venustus (#ref){320149},Animalia
252510,252510,Acanthocyclops venustus westfalicus (#ref),Acanthocyclops venustus westfalicus (#ref){252510},Animalia
240790,240790,Acanthocyclops vernalis (#ref),Acanthocyclops vernalis (#ref){240790},Animalia
17887,17887,Acanthocyclops viridis (#ref),Acanthocyclops viridis (#ref){17887},Animalia
513249,513249,Acanthocystis algida,Acanthocystis algida{513249},Fungi
518318,518318,Acanthocystis applicata,Acanthocystis applicata{518318},Fungi
518341,518341,Acanthocystis applicatus f. rhacodium,Acanthocystis applicatus f. rhacodium{518341},Fungi
34189,34189,Acanthocystis atrocaeruleus,Acanthocystis atrocaeruleus{34189},Fungi
513259,513259,Acanthocystis auriscalpium,Acanthocystis auriscalpium{513259},Fungi
512524,512524,Acanthocystis carbonarius,Acanthocystis carbonarius{512524},Fungi
513263,513263,Acanthocystis cyphelliformis,Acanthocystis cyphelliformis{513263},Fungi
34202,34202,Acanthocystis geogenius,Acanthocystis geogenius{34202},Fungi
34210,34210,Acanthocystis longipes,Acanthocystis longipes{34210},Fungi
34214,34214,Acanthocystis mastrucatus,Acanthocystis mastrucatus{34214},Fungi
34218,34218,Acanthocystis myxotrichus,Acanthocystis myxotrichus{34218},Fungi
513284,513284,Acanthocystis petaloides,Acanthocystis petaloides{513284},Fungi
513272,513272,Acanthocystis petaloides var. geogenia,Acanthocystis petaloides var. geogenia{513272},Fungi
513289,513289,Acanthocystis petaloides var. macrospora,Acanthocystis petaloides var. macrospora{513289},Fungi
518909,518909,Acanthocystis serotinus,Acanthocystis serotinus{518909},Fungi
513290,513290,Acanthocystis silvanus,Acanthocystis silvanus{513290},Fungi
518337,518337,Acanthocystis striatulus,Acanthocystis striatulus{518337},Fungi
372504,372504,Acanthocythereis dunelmensis (#ref),Acanthocythereis dunelmensis (#ref){372504},Animalia
355306,355306,Acanthocythereis (#ref),Acanthocythereis (#ref){355306},Animalia
513262,513262,Acanthocytis chevallieri,Acanthocytis chevallieri{513262},Fungi
380404,380404,Acanthodasys aculeatus (#ref),Acanthodasys aculeatus (#ref){380404},Animalia
380405,380405,Acanthodasys arcassonensis (#ref),Acanthodasys arcassonensis (#ref){380405},Animalia
358251,358251,Acanthodasys (#ref),Acanthodasys (#ref){358251},Animalia
227979,227979,Acanthodelphax denticauda (#ref),Acanthodelphax denticauda (#ref){227979},Animalia
206952,206952,Acanthodelphax (#ref),Acanthodelphax (#ref){206952},Animalia
227980,227980,Acanthodelphax spinosus (#ref),Acanthodelphax spinosus (#ref){227980},Animalia
779616,779616,Acanthodelta marquesanus (#ref),Acanthodelta marquesanus (#ref){779616},Animalia
779615,779615,Acanthodelta (#ref),Acanthodelta (#ref){779615},Animalia
644648,644648,Acanthodendrilla australis (#ref),Acanthodendrilla australis (#ref){644648},Animalia
644295,644295,Acanthodendrilla (#ref),Acanthodendrilla (#ref){644295},Animalia
597938,597938,Acanthoderes affinis (#ref),Acanthoderes affinis (#ref){597938},Animalia
12470,12470,Acanthoderes clavipes,Acanthoderes clavipes{12470},Animalia
597939,597939,Acanthoderes daviesii (#ref),Acanthoderes daviesii (#ref){597939},Animalia
597940,597940,Acanthoderes laportei (#ref),Acanthoderes laportei (#ref){597940},Animalia
645657,645657,Acanthoderes quadrigibba (#ref),Acanthoderes quadrigibba (#ref){645657},Animalia
188701,188701,Acanthoderes (#ref),Acanthoderes (#ref){188701},Animalia
756595,756595,Acanthoderes septemmaculata (#ref),Acanthoderes septemmaculata (#ref){756595},Animalia
756808,756808,Acanthoderes thoracica (#ref),Acanthoderes thoracica (#ref){756808},Animalia
752464,752464,Acanthodes bihamata (#ref),Acanthodes bihamata (#ref){752464},Animalia
697771,697771,Acanthodesia nelliiformis,Acanthodesia nelliiformis{697771},Animalia
697873,697873,Acanthodesia savartii,Acanthodesia savartii{697873},Animalia
688692,688692,Acanthodesia tuberculata,Acanthodesia tuberculata{688692},Animalia
752465,752465,Acanthodes nigripennis (#ref),Acanthodes nigripennis (#ref){752465},Animalia
745970,745970,Acanthodes (#ref),Acanthodes (#ref){745970},Animalia
17806,17806,Acanthodiaptomus denticornis (#ref),Acanthodiaptomus denticornis (#ref){17806},Animalia
188702,188702,Acanthodiaptomus (#ref),Acanthodiaptomus (#ref){188702},Animalia
603493,603493,Acanthodica fosteri (#ref),Acanthodica fosteri (#ref){603493},Animalia
602324,602324,Acanthodica (#ref),Acanthodica (#ref){602324},Animalia
603494,603494,Acanthodica xylinoides (#ref),Acanthodica xylinoides (#ref){603494},Animalia
757059,757059,Acanthodis aquilina (#ref),Acanthodis aquilina (#ref){757059},Animalia
757060,757060,Acanthodis curvidens (#ref),Acanthodis curvidens (#ref){757060},Animalia
757058,757058,Acanthodis longicauda (#ref),Acanthodis longicauda (#ref){757058},Animalia
747117,747117,Acanthodis (#ref),Acanthodis (#ref){747117},Animalia
419087,419087,Acanthodoras cataphractus (#ref),Acanthodoras cataphractus (#ref){419087},Animalia
417178,417178,Acanthodoras (#ref),Acanthodoras (#ref){417178},Animalia
681329,681329,Acanthodoris pallida,Acanthodoris pallida{681329},Animalia
63609,63609,Acanthodoris pilosa (#ref),Acanthodoris pilosa (#ref){63609},Animalia
188703,188703,Acanthodoris (#ref),Acanthodoris (#ref){188703},Animalia
63610,63610,Acanthodoris subquadrata,Acanthodoris subquadrata{63610},Animalia
183789,183789,Acanthodrilidae (#ref),Acanthodrilidae (#ref){183789},Animalia
645727,645727,Acanthoglossa quadraticeps (#ref),Acanthoglossa quadraticeps (#ref){645727},Animalia
645726,645726,Acanthoglossa (#ref),Acanthoglossa (#ref){645726},Animalia
562644,562644,Acanthognathus caulleryi,Acanthognathus caulleryi{562644},Animalia
647005,647005,Acanthogorgia acrosoma (#ref),Acanthogorgia acrosoma (#ref){647005},Animalia
627279,627279,Acanthogorgia augusta (#ref),Acanthogorgia augusta (#ref){627279},Animalia
627280,627280,Acanthogorgia australiensis (#ref),Acanthogorgia australiensis (#ref){627280},Animalia
627281,627281,Acanthogorgia breviflora (#ref),Acanthogorgia breviflora (#ref){627281},Animalia
627283,627283,Acanthogorgia glyphica (#ref),Acanthogorgia glyphica (#ref){627283},Animalia
627284,627284,Acanthogorgia ildibaha (#ref),Acanthogorgia ildibaha (#ref){627284},Animalia
627285,627285,Acanthogorgia isoxya (#ref),Acanthogorgia isoxya (#ref){627285},Animalia
627286,627286,Acanthogorgia meganopla (#ref),Acanthogorgia meganopla (#ref){627286},Animalia
358705,358705,Acanthogorgia (#ref),Acanthogorgia (#ref){358705},Animalia
761723,761723,Acanthogorgia schrammi (#ref),Acanthogorgia schrammi (#ref){761723},Animalia
627287,627287,Acanthogorgia spinosa (#ref),Acanthogorgia spinosa (#ref){627287},Animalia
352156,352156,Acanthogorgiidae (#ref),Acanthogorgiidae (#ref){352156},Animalia
627290,627290,Acanthoisis dhondtae (#ref),Acanthoisis dhondtae (#ref){627290},Animalia
627289,627289,Acanthoisis (#ref),Acanthoisis (#ref){627289},Animalia
557579,557579,Acantholabrus couchi,Acantholabrus couchi{557579},Animalia
557580,557580,Acantholabrus couchii,Acantholabrus couchii{557580},Animalia
557581,557581,Acantholabrus exoletus,Acantholabrus exoletus{557581},Animalia
557582,557582,Acantholabrus imbricatus,Acantholabrus imbricatus{557582},Animalia
557583,557583,Acantholabrus microstoma,Acantholabrus microstoma{557583},Animalia
69818,69818,Acantholabrus palloni (#ref),Acantholabrus palloni (#ref){69818},Animalia
188704,188704,Acantholabrus (#ref),Acantholabrus (#ref){188704},Animalia
533913,533913,Acantholatris monodactylus,Acantholatris monodactylus{533913},Animalia
639829,639829,Acantholeberidae (#ref),Acantholeberidae (#ref){639829},Animalia
240667,240667,Acantholeberis curvirostris (#ref),Acantholeberis curvirostris (#ref){240667},Animalia
202594,202594,Acantholeberis (#ref),Acantholeberis (#ref){202594},Animalia
399689,399689,Acantholena longipennis,Acantholena longipennis{399689},Animalia
17726,17726,Acantholerebis curvirostris,Acantholerebis curvirostris{17726},Animalia
721019,721019,Acantholeucania loreyi,Acantholeucania loreyi{721019},Animalia
596849,596849,Acantholobulus pacificus (#ref),Acantholobulus pacificus (#ref){596849},Animalia
596208,596208,Acantholobulus (#ref),Acantholobulus (#ref){596208},Animalia
760334,760334,Acantholuzarida nigra (#ref),Acantholuzarida nigra (#ref){760334},Animalia
747174,747174,Acantholuzarida (#ref),Acantholuzarida (#ref){747174},Animalia
233865,233865,Acantholycosa pyrenaea,Acantholycosa pyrenaea{233865},Animalia
1888,1888,Acantholycosa rupicola,Acantholycosa rupicola{1888},Animalia
303842,303842,Acantholycosa spinosa,Acantholycosa spinosa{303842},Animalia
231836,231836,Acantholyda erythrocephala (#ref),Acantholyda erythrocephala (#ref){231836},Animalia
231837,231837,Acantholyda hieroglyphica (#ref),Acantholyda hieroglyphica (#ref){231837},Animalia
231838,231838,Acantholyda laricis (#ref),Acantholyda laricis (#ref){231838},Animalia
251833,251833,Acantholyda posticalis pinivora (#ref),Acantholyda posticalis pinivora (#ref){251833},Animalia
231839,231839,Acantholyda posticalis (#ref),Acantholyda posticalis (#ref){231839},Animalia
210089,210089,Acantholyda (#ref),Acantholyda (#ref){210089},Animalia
438035,438035,Acanthomera (#ref),Acanthomera (#ref){438035},Animalia
438896,438896,Acanthomera vittata (#ref),Acanthomera vittata (#ref){438896},Animalia
654410,654410,Acanthomolgus astrictus (#ref),Acanthomolgus astrictus (#ref){654410},Animalia
654537,654537,Acanthomolgus exilipes (#ref),Acanthomolgus exilipes (#ref){654537},Animalia
654538,654538,Acanthomolgus gentilis (#ref),Acanthomolgus gentilis (#ref){654538},Animalia
654116,654116,Acanthomolgus (#ref),Acanthomolgus (#ref){654116},Animalia
654539,654539,Acanthomolgus varirostratus (#ref),Acanthomolgus varirostratus (#ref){654539},Animalia
627292,627292,Acanthomuricea mberea (#ref),Acanthomuricea mberea (#ref){627292},Animalia
627291,627291,Acanthomuricea (#ref),Acanthomuricea (#ref){627291},Animalia
627295,627295,Acanthomuricea uimea (#ref),Acanthomuricea uimea (#ref){627295},Animalia
550415,550415,Acanthomysis livingstoniana,Acanthomysis livingstoniana{550415},Animalia
366583,366583,Acanthomysis longicornis (#ref),Acanthomysis longicornis (#ref){366583},Animalia
550456,550456,Acanthomysis platydens,Acanthomysis platydens{550456},Animalia
352786,352786,Acanthomysis (#ref),Acanthomysis (#ref){352786},Animalia
550495,550495,Acanthomysis spinosissima,Acanthomysis spinosissima{550495},Animalia
188708,188708,Acanthonitschkea (#ref),Acanthonitschkea (#ref){188708},Fungi
45278,45278,Acanthonitschkea tristis (#ref),Acanthonitschkea tristis (#ref){45278},Fungi
373694,373694,Acanthonotus owenii,Acanthonotus owenii{373694},Animalia
373693,373693,Acanthonotus testudo,Acanthonotus testudo{373693},Animalia
423089,423089,Acanthonus armatus (#ref),Acanthonus armatus (#ref){423089},Animalia
419391,419391,Acanthonus (#ref),Acanthonus (#ref){419391},Animalia
559444,559444,Acanthonus spinifer,Acanthonus spinifer{559444},Animalia
350505,350505,Acanthonyx brevifrons (#ref),Acanthonyx brevifrons (#ref){350505},Animalia
595265,595265,Acanthonyx consobrinus (#ref),Acanthonyx consobrinus (#ref){595265},Animalia
594322,594322,Acanthonyx limbatus (#ref),Acanthonyx limbatus (#ref){594322},Animalia
350506,350506,Acanthonyx lunulatus (#ref),Acanthonyx lunulatus (#ref){350506},Animalia
762511,762511,Acanthonyx petiverii (#ref),Acanthonyx petiverii (#ref){762511},Animalia
349875,349875,Acanthonyx (#ref),Acanthonyx (#ref){349875},Animalia
577511,577511,Acanthonyx viridis,Acanthonyx viridis{577511},Animalia
457516,457516,Acanthopagrus akazakii (#ref),Acanthopagrus akazakii (#ref){457516},Animalia
654813,654813,Acanthopagrus bifasciatus (#ref),Acanthopagrus bifasciatus (#ref){654813},Animalia
777480,777480,Acanthopagrus pacificus (#ref),Acanthopagrus pacificus (#ref){777480},Animalia
419392,419392,Acanthopagrus (#ref),Acanthopagrus (#ref){419392},Animalia
716017,716017,Acanthopelma beccarii (#ref),Acanthopelma beccarii (#ref){716017},Animalia
715697,715697,Acanthopelma (#ref),Acanthopelma (#ref){715697},Animalia
777293,777293,Acanthophacelus bifurcus,Acanthophacelus bifurcus{777293},Animalia
562646,562646,Acanthophacelus guppii,Acanthophacelus guppii{562646},Animalia
562647,562647,Acanthophacelus melanzonus,Acanthophacelus melanzonus{562647},Animalia
562648,562648,Acanthophacelus reticulatus,Acanthophacelus reticulatus{562648},Animalia
45281,45281,Acanthophiobolus helicosporus (#ref),Acanthophiobolus helicosporus (#ref){45281},Fungi
188709,188709,Acanthophiobolus (#ref),Acanthophiobolus (#ref){188709},Fungi
776529,776529,Acanthophlebia argentea (#ref),Acanthophlebia argentea (#ref){776529},Animalia
775272,775272,Acanthophlebia (#ref),Acanthophlebia (#ref){775272},Animalia
705760,705760,Acanthophoenix crinita (#ref),Acanthophoenix crinita (#ref){705760},Plantae
627836,627836,Acanthophoenix (#ref),Acanthophoenix (#ref){627836},Plantae
705761,705761,Acanthophoenix rousselii (#ref),Acanthophoenix rousselii (#ref){705761},Plantae
629006,629006,Acanthophoenix rubra (#ref),Acanthophoenix rubra (#ref){629006},Plantae
693733,693733,Acanthophora antillarum,Acanthophora antillarum{693733},Plantae
568479,568479,Acanthophora delilei,Acanthophora delilei{568479},Plantae
549307,549307,Acanthophora delilei,Acanthophora delilei{549307},Plantae
693333,693333,Acanthophora intermedia,Acanthophora intermedia{693333},Plantae
686105,686105,Acanthophora militaris,Acanthophora militaris{686105},Plantae
370860,370860,Acanthophora muscoides (#ref),Acanthophora muscoides (#ref){370860},Plantae
553587,553587,Acanthophora najadiformis,Acanthophora najadiformis{553587},Plantae
370859,370859,Acanthophora nayadiformis (#ref),Acanthophora nayadiformis (#ref){370859},Plantae
693331,693331,Acanthophora orientalis,Acanthophora orientalis{693331},Plantae
693338,693338,Acanthophora orientalis var. wightii,Acanthophora orientalis var. wightii{693338},Plantae
626990,626990,Acanthophora pacifica (#ref),Acanthophora pacifica (#ref){626990},Plantae
354596,354596,Acanthophora (#ref),Acanthophora (#ref){354596},Plantae
693336,693336,Acanthophora spicifera f. orientalis,Acanthophora spicifera f. orientalis{693336},Plantae
693335,693335,Acanthophora spicifera f. wightii,Acanthophora spicifera f. wightii{693335},Plantae
648048,648048,Acanthophora spicifera (#ref),Acanthophora spicifera (#ref){648048},Plantae
693337,693337,Acanthophora spicifera var. orientalis,Acanthophora spicifera var. orientalis{693337},Plantae
652335,652335,Acanthophora thierryi,Acanthophora thierryi{652335},Plantae
693339,693339,Acanthophora thierryi f. gracilis,Acanthophora thierryi f. gracilis{693339},Plantae
693332,693332,Acanthophora wightii,Acanthophora wightii{693332},Plantae
596374,596374,Acanthophrys cristimanus (#ref),Acanthophrys cristimanus (#ref){596374},Animalia
594099,594099,Acanthophrys (#ref),Acanthophrys (#ref){594099},Animalia
507920,507920,Acanthophysellum buxicola,Acanthophysellum buxicola{507920},Fungi
461927,461927,Acanthophysellum canadense (#ref),Acanthophysellum canadense (#ref){461927},Fungi
41270,41270,Acanthophysellum cerussatum,Acanthophysellum cerussatum{41270},Fungi
462592,462592,Acanthophysellum dextrinoideo-cerussatum (#ref),Acanthophysellum dextrinoideo-cerussatum (#ref){462592},Fungi
507922,507922,Acanthophysellum lividocaeruleum,Acanthophysellum lividocaeruleum{507922},Fungi
507915,507915,Acanthophysellum minus,Acanthophysellum minus{507915},Fungi
460761,460761,Acanthophysellum (#ref),Acanthophysellum (#ref){460761},Fungi
462593,462593,Acanthophysellum verecundum (#ref),Acanthophysellum verecundum (#ref){462593},Fungi
511864,511864,Acanthophysium acerinum,Acanthophysium acerinum{511864},Fungi
41267,41267,Acanthophysium apricans,Acanthophysium apricans{41267},Fungi
508169,508169,Acanthophysium aurantium,Acanthophysium aurantium{508169},Fungi
439555,439555,Acanthophysium bisporum (#ref),Acanthophysium bisporum (#ref){439555},Fungi
508160,508160,Acanthophysium botryosum,Acanthophysium botryosum{508160},Fungi
438043,438043,Acanthophysium buxicola (#ref),Acanthophysium buxicola (#ref){438043},Fungi
507913,507913,Acanthophysium canadense,Acanthophysium canadense{507913},Fungi
41269,41269,Acanthophysium cerussatum,Acanthophysium cerussatum{41269},Fungi
507916,507916,Acanthophysium dextrinoideo-cerussatus,Acanthophysium dextrinoideo-cerussatus{507916},Fungi
41273,41273,Acanthophysium fennicum (#ref),Acanthophysium fennicum (#ref){41273},Fungi
41276,41276,Acanthophysium lapponicum (#ref),Acanthophysium lapponicum (#ref){41276},Fungi
41278,41278,Acanthophysium lividocaeruleum (#ref),Acanthophysium lividocaeruleum (#ref){41278},Fungi
507917,507917,Acanthophysium minus,Acanthophysium minus{507917},Fungi
511877,511877,Acanthophysium nivosum,Acanthophysium nivosum{511877},Fungi
188710,188710,Acanthophysium (#ref),Acanthophysium (#ref){188710},Fungi
638520,638520,Acanthopidae (#ref),Acanthopidae (#ref){638520},Animalia
651863,651863,Acanthoplesiops hiatti (#ref),Acanthoplesiops hiatti (#ref){651863},Animalia
651483,651483,Acanthoplesiops (#ref),Acanthoplesiops (#ref){651483},Animalia
778504,778504,Acanthopleura brevispinosa (#ref),Acanthopleura brevispinosa (#ref){778504},Animalia
527082,527082,Acanthopleura gemmata (#ref),Acanthopleura gemmata (#ref){527082},Animalia
605292,605292,Acanthopleura granulata (#ref),Acanthopleura granulata (#ref){605292},Animalia
545704,545704,Acanthopleura hanleyi,Acanthopleura hanleyi{545704},Animalia
695110,695110,Acanthopleura nigropunctata,Acanthopleura nigropunctata{695110},Animalia
526328,526328,Acanthopleura (#ref),Acanthopleura (#ref){526328},Animalia
644707,644707,Acanthopolymastia acanthoxa (#ref),Acanthopolymastia acanthoxa (#ref){644707},Animalia
644708,644708,Acanthopolymastia pisiformis (#ref),Acanthopolymastia pisiformis (#ref){644708},Animalia
644472,644472,Acanthopolymastia (#ref),Acanthopolymastia (#ref){644472},Animalia
79716,79716,Acanthoprasium frutescens (#ref),Acanthoprasium frutescens (#ref){79716},Plantae
715600,715600,Acanthoprasium (#ref),Acanthoprasium (#ref){715600},Plantae
758525,758525,Acanthops erosa (#ref),Acanthops erosa (#ref){758525},Animalia
758526,758526,Acanthops fuscifolia (#ref),Acanthops fuscifolia (#ref){758526},Animalia
747448,747448,Acanthops (#ref),Acanthops (#ref){747448},Animalia
760691,760691,Acanthops soukana (#ref),Acanthops soukana (#ref){760691},Animalia
758528,758528,Acanthops tuberculata (#ref),Acanthops tuberculata (#ref){758528},Animalia
245485,245485,Acanthopsyche atra (#ref),Acanthopsyche atra (#ref){245485},Animalia
211442,211442,Acanthopsyche (#ref),Acanthopsyche (#ref){211442},Animalia
456798,456798,Acanthoptyx acanthinula (#ref),Acanthoptyx acanthinula (#ref){456798},Animalia
456797,456797,Acanthoptyx (#ref),Acanthoptyx (#ref){456797},Animalia
456799,456799,Acanthoptyx subacanthinula (#ref),Acanthoptyx subacanthinula (#ref){456799},Animalia
577512,577512,Acanthopus abbreviatum,Acanthopus abbreviatum{577512},Animalia
690991,690991,Acanthopus affine,Acanthopus affine{690991},Animalia
679983,679983,Acanthopus gibbesi,Acanthopus gibbesi{679983},Animalia
754386,754386,Acanthopus palmatus (#ref),Acanthopus palmatus (#ref){754386},Animalia
690990,690990,Acanthopus pilimanus,Acanthopus pilimanus{690990},Animalia
746338,746338,Acanthopus (#ref),Acanthopus (#ref){746338},Animalia
690993,690993,Acanthopus tenuifrons,Acanthopus tenuifrons{690993},Animalia
656516,656516,Acanthorrhynchium microcarpum (#ref),Acanthorrhynchium microcarpum (#ref){656516},Plantae
670695,670695,Acanthorrhynchium papillatum (#ref),Acanthorrhynchium papillatum (#ref){670695},Plantae
656301,656301,Acanthorrhynchium (#ref),Acanthorrhynchium (#ref){656301},Plantae
656517,656517,Acanthorrhynchium substigmosum,Acanthorrhynchium substigmosum{656517},Plantae
640478,640478,Acanthoscelides argillaceus (#ref),Acanthoscelides argillaceus (#ref){640478},Animalia
760781,760781,Acanthoscelides capsincola (#ref),Acanthoscelides capsincola (#ref){760781},Animalia
758953,758953,Acanthoscelides clitelarius (#ref),Acanthoscelides clitelarius (#ref){758953},Animalia
640471,640471,Acanthoscelides curtipennis (#ref),Acanthoscelides curtipennis (#ref){640471},Animalia
774071,774071,Acanthoscelides desmanthi (#ref),Acanthoscelides desmanthi (#ref){774071},Animalia
760782,760782,Acanthoscelides diversicollis (#ref),Acanthoscelides diversicollis (#ref){760782},Animalia
640473,640473,Acanthoscelides dufaui,Acanthoscelides dufaui{640473},Animalia
760783,760783,Acanthoscelides ferrugineus (#ref),Acanthoscelides ferrugineus (#ref){760783},Animalia
640480,640480,Acanthoscelides flavescens (#ref),Acanthoscelides flavescens (#ref){640480},Animalia
640475,640475,Acanthoscelides guadeloupensis (#ref),Acanthoscelides guadeloupensis (#ref){640475},Animalia
774086,774086,Acanthoscelides johnique (#ref),Acanthoscelides johnique (#ref){774086},Animalia
758957,758957,Acanthoscelides lapsanae (#ref),Acanthoscelides lapsanae (#ref){758957},Animalia
640476,640476,Acanthoscelides lherminieri (#ref),Acanthoscelides lherminieri (#ref){640476},Animalia
714811,714811,Acanthoscelides macrophthalmus (#ref),Acanthoscelides macrophthalmus (#ref){714811},Animalia
774087,774087,Acanthoscelides modestus (#ref),Acanthoscelides modestus (#ref){774087},Animalia
640477,640477,Acanthoscelides obreptus,Acanthoscelides obreptus{640477},Animalia
241926,241926,Acanthoscelides obtectus (#ref),Acanthoscelides obtectus (#ref){241926},Animalia
640479,640479,Acanthoscelides ochraceicolor,Acanthoscelides ochraceicolor{640479},Animalia
323009,323009,Acanthoscelides pallidipennis (#ref),Acanthoscelides pallidipennis (#ref){323009},Animalia
758956,758956,Acanthoscelides phalaropus (#ref),Acanthoscelides phalaropus (#ref){758956},Animalia
203725,203725,Acanthoscelides (#ref),Acanthoscelides (#ref){203725},Animalia
758958,758958,Acanthoscelides suaveolus (#ref),Acanthoscelides suaveolus (#ref){758958},Animalia
755641,755641,Acanthoscelio radiatus (#ref),Acanthoscelio radiatus (#ref){755641},Animalia
746761,746761,Acanthoscelio (#ref),Acanthoscelio (#ref){746761},Animalia
654816,654816,Acanthoscurria antillensis (#ref),Acanthoscurria antillensis (#ref){654816},Animalia
654815,654815,Acanthoscurria (#ref),Acanthoscurria (#ref){654815},Animalia
716018,716018,Acanthoscurria simoensi (#ref),Acanthoscurria simoensi (#ref){716018},Animalia
589488,589488,Acanthoscybium solanderi,Acanthoscybium solanderi{589488},Animalia
252354,252354,Acanthosoma haemorrhoidale haemorrhoidale (#ref),Acanthosoma haemorrhoidale haemorrhoidale (#ref){252354},Animalia
51647,51647,Acanthosoma haemorrhoidale (#ref),Acanthosoma haemorrhoidale (#ref){51647},Animalia
188712,188712,Acanthosoma (#ref),Acanthosoma (#ref){188712},Animalia
185084,185084,Acanthosomatidae (#ref),Acanthosomatidae (#ref){185084},Animalia
629007,629007,Acanthospermum australe (#ref),Acanthospermum australe (#ref){629007},Plantae
631251,631251,Acanthospermum brasilum,Acanthospermum brasilum{631251},Plantae
705762,705762,Acanthospermum glabratum (#ref),Acanthospermum glabratum (#ref){705762},Plantae
79717,79717,Acanthospermum hispidum (#ref),Acanthospermum hispidum (#ref){79717},Plantae
160344,160344,Acanthospermum humile (#ref),Acanthospermum humile (#ref){160344},Plantae
765732,765732,Acanthospermum humile var. hispidum,Acanthospermum humile var. hispidum{765732},Plantae
160346,160346,Acanthospermum humile var. normale,Acanthospermum humile var. normale{160346},Plantae
188713,188713,Acanthospermum (#ref),Acanthospermum (#ref){188713},Plantae
631252,631252,Acanthospermum xanthioides,Acanthospermum xanthioides{631252},Plantae
710357,710357,Acanthospermum xanthioides var. glabratum,Acanthospermum xanthioides var. glabratum{710357},Plantae
596015,596015,Acanthosquilla crosnieri (#ref),Acanthosquilla crosnieri (#ref){596015},Animalia
595863,595863,Acanthosquilla derijardi (#ref),Acanthosquilla derijardi (#ref){595863},Animalia
691874,691874,Acanthosquilla manningi,Acanthosquilla manningi{691874},Animalia
595864,595864,Acanthosquilla multifasciata (#ref),Acanthosquilla multifasciata (#ref){595864},Animalia
691873,691873,Acanthosquilla multispinosa,Acanthosquilla multispinosa{691873},Animalia
594184,594184,Acanthosquilla (#ref),Acanthosquilla (#ref){594184},Animalia
691875,691875,Acanthosquilla sirindhorn,Acanthosquilla sirindhorn{691875},Animalia
753312,753312,Acanthostichus brevicornis (#ref),Acanthostichus brevicornis (#ref){753312},Animalia
746121,746121,Acanthostichus (#ref),Acanthostichus (#ref){746121},Animalia
45286,45286,Acanthostigma hederae (#ref),Acanthostigma hederae (#ref){45286},Fungi
188715,188715,Acanthostigma (#ref),Acanthostigma (#ref){188715},Fungi
45288,45288,Acanthostigmella genuflexa (#ref),Acanthostigmella genuflexa (#ref){45288},Fungi
45289,45289,Acanthostigmella pallida (#ref),Acanthostigmella pallida (#ref){45289},Fungi
188716,188716,Acanthostigmella (#ref),Acanthostigmella (#ref){188716},Fungi
578795,578795,Acanthostracion poligonos,Acanthostracion poligonos{578795},Animalia
578794,578794,Acanthostracion polygonia,Acanthostracion polygonia{578794},Animalia
542191,542191,Acanthostracion polygonius (#ref),Acanthostracion polygonius (#ref){542191},Animalia
423107,423107,Acanthostracion quadricornis (#ref),Acanthostracion quadricornis (#ref){423107},Animalia
419393,419393,Acanthostracion (#ref),Acanthostracion (#ref){419393},Animalia
559227,559227,Acanthostracion tricornis,Acanthostracion tricornis{559227},Animalia
392810,392810,Acanthothrips americanus,Acanthothrips americanus{392810},Animalia
392808,392808,Acanthothrips doaneii,Acanthothrips doaneii{392808},Animalia
220717,220717,Acanthothrips nodicornis (#ref),Acanthothrips nodicornis (#ref){220717},Animalia
212269,212269,Acanthothrips (#ref),Acanthothrips (#ref){212269},Animalia
686861,686861,Acanthotylus heredia,Acanthotylus heredia{686861},Plantae
79718,79718,Acanthoxanthium spinosum,Acanthoxanthium spinosum{79718},Plantae
683839,683839,Acanthoxifer ceylonensis,Acanthoxifer ceylonensis{683839},Animalia
683840,683840,Acanthoxifer fourmanoiri,Acanthoxifer fourmanoiri{683840},Animalia
586815,586815,Acanthozoon nigropapillosum,Acanthozoon nigropapillosum{586815},Animalia
185833,185833,Acanthuridae (#ref),Acanthuridae (#ref){185833},Animalia
588730,588730,Acanthurus achillas,Acanthurus achillas{588730},Animalia
423108,423108,Acanthurus achilles (#ref),Acanthurus achilles (#ref){423108},Animalia
